Date,ConnType,ConnDetails,Lat,Lon,Download,DownloadBytes,Upload,UploadBytes,Latency,ServerName,InternalIp,ExternalIp,Is SpeedTest VPN
2022-04-25 23:27,Wi-Fi,"SSID: Middleton Beach House",31.138888,-81.384143,142813,193761064,35208,52867186,16,"Jacksonville, FL","10.0.0.161","67.187.61.44",No
2022-04-18 01:08,Wi-Fi,"SSID: Middleton Beach House",31.138528,-81.383783,48182,66056354,33594,54943188,12,"Jacksonville, FL","10.0.0.186","67.187.61.44",No
2022-04-18 00:27,Cell,"Verizon LTE",31.138583,-81.383628,53606,73078673,4509,5159616,36,"Jacksonville, FL","100.70.243.101","174.209.103.38",No
2022-04-18 00:26,Cell,"Verizon LTE",31.138583,-81.383628,54727,83541088,4678,2411744,46,"Jacksonville, FL","100.70.243.101","174.209.103.38",No
2022-04-16 15:27,Cell,"Verizon LTE",30.257740,-81.526905,3070,4541746,461,738720,50,"Kissimmee, FL","2600:1006:b112:d02e:3488:6510:e80:710c","2600:1006:b112:d02e:3488:6510:e80:710c",No
2022-04-16 14:33,Cell,"Verizon LTE",30.257723,-81.526892,1764,2893350,152,285795,37,"Kissimmee, FL","100.73.227.222","174.212.33.64",No
2022-04-16 13:54,Cell,"Verizon NRNSA",30.251759,-81.599800,296076,517140406,30039,50663604,19,"Kissimmee, FL","2600:1006:b117:d75f:8d99:a5c2:fabe:6d4e","2600:1006:b117:d75f:8d99:a5c2:fabe:6d4e",No
2022-04-16 10:31,Cell,"Verizon NRNSA",30.254747,-81.602503,226159,344734416,386,689976,19,"Kissimmee, FL","2600:1006:b15b:6328:4cfe:b585:eb7:2b1e","2600:1006:b15b:6328:4cfe:b585:eb7:2b1e",No
2022-04-16 10:15,Cell,"Verizon NRNSA",30.319268,-81.681430,355009,609747694,44463,58961232,21,"Kissimmee, FL","2600:1006:b15b:6328:4cfe:b585:eb7:2b1e","2600:1006:b15b:6328:4cfe:b585:eb7:2b1e",No
2022-04-16 10:14,Cell,"Verizon NRNSA",30.331089,-81.675305,334142,546576947,63844,108596866,20,"Kissimmee, FL","2600:1006:b15b:6328:4cfe:b585:eb7:2b1e","2600:1006:b15b:6328:4cfe:b585:eb7:2b1e",No
2022-04-16 00:20,Cell,"Verizon LTE",31.138528,-81.383783,79990,143316623,7225,6525578,38,"Jacksonville, FL","100.113.94.153","174.209.97.129",No
2022-04-14 17:38,Cell,"T-Mobile NRNSA",31.232323,-81.498266,408218,554928147,4016,6596626,50,"Jacksonville, FL","2607:fb90:be1d:90f6:2c73:c0d8:571:3c97","2607:fb90:be1d:90f6:2c73:c0d8:571:3c97",No
2022-04-14 16:06,Cell,"T-Mobile NRNSA",31.272868,-81.476785,306746,448288920,6804,11705667,29,"Jacksonville, FL","2607:fb90:be1d:90f6:c013:5bee:a5d1:e760","2607:fb90:be1d:90f6:c013:5bee:a5d1:e760",No
2022-04-11 21:51,Cell,"Verizon LTE",31.138528,-81.383513,33071,55800984,2125,3325519,42,"Jacksonville, FL","100.65.118.204","174.209.192.70",No
2022-04-07 16:40,Wi-Fi,"SSID: CBCI-E9D4-2.4",31.195161,-81.483669,36666,49209320,4016,7068387,33,"Jacksonville, FL","10.1.10.29","96.75.26.174",No
2022-04-07 16:40,Wi-Fi,"SSID: CBCI-E9D4-2.4",31.195209,-81.483678,25356,31146608,16222,26534792,33,"Jacksonville, FL","10.1.10.29","96.75.26.174",No
2022-04-05 19:44,Cell,"Verizon NRNSA",30.256380,-81.534088,44061,70592616,3764,6715238,21,"Kissimmee, FL","2600:1006:b165:da2b:8dd9:f562:ff1f:a003","2600:1006:b165:da2b:8dd9:f562:ff1f:a003",No
2022-04-05 17:44,Wi-Fi,"SSID: TG_Public",30.263406,-81.520141,22216,27733544,16633,28691368,21,"Jacksonville, FL","10.32.242.69","12.250.55.214",No
2022-04-05 16:48,Cell,"Verizon NRNSA",30.254851,-81.525206,46812,53906904,6700,10928504,27,"Kissimmee, FL","2600:1006:b165:da2b:8dd9:f562:ff1f:a003","2600:1006:b165:da2b:8dd9:f562:ff1f:a003",No
2022-04-05 16:48,Cell,"Verizon NRNSA",30.254851,-81.525206,40050,33215849,6142,9800192,28,"Kissimmee, FL","2600:1006:b165:da2b:8dd9:f562:ff1f:a003","2600:1006:b165:da2b:8dd9:f562:ff1f:a003",No
2022-04-05 16:27,Cell,"Verizon LTE",30.268655,-81.521385,61801,104618608,10014,17142289,32,"Kissimmee, FL","2600:1006:b165:da2b:8dd9:f562:ff1f:a003","2600:1006:b165:da2b:8dd9:f562:ff1f:a003",No
2022-04-05 14:52,Cell,"Verizon LTE",31.192902,-81.476474,209816,368113376,19797,20527004,39,"Alma, GA","100.107.148.179","174.209.102.18",No
2022-04-04 18:30,Cell,"Verizon LTE",31.224936,-81.461239,104931,187149282,14782,25566222,47,"Jacksonville, FL","100.107.148.179","174.209.102.18",No
2022-04-02 18:08,Cell,"Verizon LTE",31.138561,-81.383281,24828,34661012,12847,22076160,47,"Nahunta, GA","100.100.21.72","174.209.194.134",No
2022-04-02 14:41,Wi-Fi,"SSID: Liam",31.195214,-81.483686,37924,33774600,6723,10375664,13,"Jacksonville, FL","192.168.3.118","96.75.26.173",No
2022-03-31 22:17,Cell,"Verizon NRNSA",33.836587,-84.368554,615434,1066710029,33599,53528472,8,"Atlanta, GA","2600:1005:b043:6e91:bc85:faf:965f:9107","2600:1005:b043:6e91:bc85:faf:965f:9107",No
2022-03-31 22:16,Cell,"Verizon NRNSA",33.836587,-84.368554,3005304,3783271522,144393,128137036,8,"Atlanta, GA","2600:1005:b043:6e91:bc85:faf:965f:9107","2600:1005:b043:6e91:bc85:faf:965f:9107",No
2022-03-31 22:12,Cell,"Verizon NRNSA",33.836596,-84.368657,401962,476527461,67343,57786039,21,"Atlanta, GA","100.78.242.188","174.209.198.242",No
2022-03-31 18:04,Cell,"Verizon LTE",33.837435,-84.368255,277247,407701529,47763,84108181,24,"Atlanta, GA","100.78.242.188","174.209.198.242",No
2022-03-31 13:31,Cell,"Verizon NRNSA",33.884931,-84.470562,28832,41172648,9831,13423008,103,"Atlanta, GA","100.65.101.110","174.209.202.164",No
2022-03-31 13:22,Cell,"Verizon NRNSA",33.892655,-84.466583,2214732,2910847147,45206,74694110,9,"Atlanta, GA","2600:1005:b050:f13f:b5e8:2b68:61a8:dad6","2600:1005:b050:f13f:b5e8:2b68:61a8:dad6",No
2022-03-31 13:18,Cell,"Verizon NRNSA",33.891165,-84.468813,3141180,4048572556,153745,128137861,30,"Atlanta, GA","2600:1005:b050:f13f:b5e8:2b68:61a8:dad6","2600:1005:b050:f13f:b5e8:2b68:61a8:dad6",No
2022-03-31 12:28,Cell,"Verizon NRNSA",33.889686,-84.468712,710246,819644815,61129,82352718,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 12:28,Cell,"Verizon NRNSA",33.889686,-84.468712,1892784,2388558098,54702,27048487,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 12:27,Cell,"Verizon NRNSA",33.889889,-84.468047,1237786,2243366676,74055,117266655,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 12:26,Cell,"Verizon NRNSA",33.889889,-84.468047,2498852,3617069738,110609,83301333,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 12:19,Cell,"Verizon NRNSA",33.890922,-84.468186,1802890,2328643972,141040,128103620,10,"Atlanta, GA","100.118.221.93","174.209.97.9",No
2022-03-31 12:16,Cell,"Verizon NRNSA",33.891232,-84.468076,1720855,2634044866,142707,128051507,9,"Atlanta, GA","100.118.221.93","174.209.97.9",No
2022-03-31 12:13,Cell,"Verizon NRNSA",33.891761,-84.468022,2474135,3918119250,93107,101030348,10,"Atlanta, GA","100.118.221.93","174.209.97.9",No
2022-03-31 12:12,Cell,"Verizon NRNSA",33.891761,-84.468022,2343934,3054932778,143827,128112046,10,"Atlanta, GA","100.118.221.93","174.209.97.9",No
2022-03-31 12:11,Cell,"Verizon NRNSA",33.891742,-84.468106,3218613,3041797882,202851,128212623,10,"Atlanta, GA","100.118.221.93","174.209.97.9",No
2022-03-31 12:06,Cell,"Verizon NRNSA",33.890952,-84.468754,425023,629694772,76204,124553186,18,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 12:02,Cell,"Verizon NRNSA",33.890527,-84.468084,2959899,4354981237,91837,42183557,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:58,Cell,"Verizon NRNSA",33.889969,-84.468200,3220781,5846690645,58522,83812694,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:58,Cell,"Verizon NRNSA",33.890513,-84.467071,2958182,2144738590,153620,81856859,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:54,Cell,"Verizon NRNSA",33.891362,-84.467130,2895266,4449790151,86758,128044311,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:46,Cell,"Verizon NRNSA",33.891028,-84.468520,3265267,3964613944,118104,61437439,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:46,Cell,"Verizon NRNSA",33.891098,-84.468616,3278853,3914423480,143443,128039518,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:45,Cell,"Verizon NRNSA",33.891226,-84.468575,3286605,5594029754,117475,82012596,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:42,Cell,"Verizon NRNSA",33.890449,-84.468420,3126942,4072969948,102540,128029336,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:39,Cell,"Verizon NRNSA",33.891734,-84.468119,2802004,4115624040,200811,128305662,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:38,Cell,"Verizon NRNSA",33.891684,-84.468319,2193950,2750185298,167513,128036917,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:37,Cell,"Verizon NRNSA",33.890316,-84.468790,2116961,3201691794,187126,128448753,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:37,Cell,"Verizon NRNSA",33.890316,-84.468790,3111374,3800226381,116473,83119400,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:36,Cell,"Verizon NRNSA",33.890164,-84.468370,2119634,1953166190,71004,104503464,9,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:33,Cell,"Verizon NRNSA",33.890157,-84.468006,1556117,2993458103,68235,84787027,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:25,Cell,"Verizon NRNSA",33.890459,-84.468856,3208813,4038929548,75409,120906469,8,"Atlanta, GA","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9","2600:1005:b009:6bf:e08d:848c:8c7c:c8b9",No
2022-03-31 11:21,Wi-Fi,"SSID: Braves Free Xfinity WiFi",33.890255,-84.468257,98016,151851264,115641,128160389,3,"Atlanta, GA","10.231.32.177","24.98.26.13",No
2022-03-31 11:17,Cell,"Verizon NRNSA",33.890580,-84.468663,1397735,2075990486,238435,128067631,8,"Atlanta, GA","2600:1005:b049:64c1:68b7:3b46:ced8:4b08","2600:1005:b049:64c1:68b7:3b46:ced8:4b08",No
2022-03-31 11:14,Cell,"Verizon NRNSA",33.890476,-84.468554,2891983,4176800000,351632,203821094,8,"Atlanta, GA","2600:1005:b049:64c1:68b7:3b46:ced8:4b08","2600:1005:b049:64c1:68b7:3b46:ced8:4b08",No
2022-03-31 11:11,Cell,"Verizon NRNSA",33.890054,-84.469046,631474,1135755100,58178,57589624,26,"Atlanta, GA","2600:1005:b049:64c1:68b7:3b46:ced8:4b08","2600:1005:b049:64c1:68b7:3b46:ced8:4b08",No
2022-03-31 11:10,Cell,"Verizon NRNSA",33.890054,-84.469046,2943098,4504595440,60765,109986957,9,"Atlanta, GA","2600:1005:b049:64c1:68b7:3b46:ced8:4b08","2600:1005:b049:64c1:68b7:3b46:ced8:4b08",No
2022-03-31 11:07,Cell,"Verizon NRNSA",33.890663,-84.469050,1821754,2412981435,62389,109572780,9,"Atlanta, GA","2600:1005:b049:64c1:68b7:3b46:ced8:4b08","2600:1005:b049:64c1:68b7:3b46:ced8:4b08",No
2022-03-31 11:05,Cell,"Verizon NRNSA",33.891860,-84.468225,1977513,2600228871,85974,126570626,8,"Atlanta, GA","2600:1005:b01d:7e7e:3894:28ff:4b6f:ee0f","2600:1005:b01d:7e7e:3894:28ff:4b6f:ee0f",No
2022-03-31 11:02,Cell,"Verizon NRNSA",33.892490,-84.466465,2675050,4284539264,48018,69760640,9,"Atlanta, GA","100.90.104.139","174.209.105.212",No
2022-03-31 00:02,Cell,"Verizon NRNSA",33.844000,-84.478400,266085,453238640,39083,42905042,15,"Atlanta, GA","10.2.0.2","45.134.140.44",No
2022-03-30 23:58,Cell,"Verizon NRNSA",33.837568,-84.371637,268984,232814070,62562,98431701,14,"Atlanta, GA","2600:1005:b059:125a:31a9:5643:2e3f:33e","2600:1005:b059:125a:31a9:5643:2e3f:33e",No
2022-03-30 18:18,Cell,"Verizon NRNSA",33.782882,-84.407418,2052639,2116015576,43723,65489750,10,"Atlanta, GA","2600:1005:b057:be83:1579:a314:5ad5:1ad2","2600:1005:b057:be83:1579:a314:5ad5:1ad2",No
2022-03-30 17:45,Cell,"Verizon NRNSA",33.761623,-84.394066,1390050,1613844880,50351,87931104,9,"Atlanta, GA","2600:1005:b022:8ef5:86a:1e49:6cd4:f23a","2600:1005:b022:8ef5:86a:1e49:6cd4:f23a",No
2022-03-30 14:50,Cell,"Verizon NRNSA",33.762457,-84.392114,2079863,2417640302,68730,111727678,9,"Atlanta, GA","2600:1005:b022:8ef5:86a:1e49:6cd4:f23a","2600:1005:b022:8ef5:86a:1e49:6cd4:f23a",No
2022-03-30 12:51,Cell,"Verizon NRNSA",33.759597,-84.391619,246781,261552285,68949,119622493,18,"Atlanta, GA","2600:1005:b01d:2e79:81f3:aa32:5f41:df90","2600:1005:b01d:2e79:81f3:aa32:5f41:df90",No
2022-03-30 12:48,Cell,"Verizon NRNSA",33.759918,-84.392106,155680,158861264,67779,58486338,19,"Atlanta, GA","2600:1005:b04d:e12b:4d45:dfed:ec97:5de0","2600:1005:b04d:e12b:4d45:dfed:ec97:5de0",No
2022-03-30 12:47,Cell,"Verizon NRNSA",33.762164,-84.392122,872687,1247079520,41462,64766708,8,"Atlanta, GA","2600:1005:b064:19cb:dde7:6a48:c503:1f64","2600:1005:b064:19cb:dde7:6a48:c503:1f64",No
2022-03-30 12:46,Cell,"Verizon NRNSA",33.761520,-84.394258,123796,182769697,63271,100716808,21,"Atlanta, GA","2600:1005:b050:a0c0:7966:e3c6:ef32:72c5","2600:1005:b050:a0c0:7966:e3c6:ef32:72c5",No
2022-03-30 12:43,Cell,"Verizon NRNSA",33.762379,-84.392265,2812075,4151015223,50269,66945415,9,"Atlanta, GA","2600:1005:b00b:7f5e:3d4a:3ce:a0b1:7220","2600:1005:b00b:7f5e:3d4a:3ce:a0b1:7220",No
2022-03-30 12:41,Cell,"Verizon NRNSA",33.769307,-84.389066,901598,1147353406,28642,44240914,8,"Atlanta, GA","2600:1005:b040:71ea:39ac:2b27:7ff6:5ac7","2600:1005:b040:71ea:39ac:2b27:7ff6:5ac7",No
2022-03-29 13:50,Cell,"T-Mobile NRNSA",33.844000,-84.478400,37089,58573210,6947,10201554,71,"Atlanta, GA","10.2.0.2","89.187.171.245",No
2022-03-29 09:36,Cell,"Verizon LTE",31.136498,-81.395498,41859,60151842,8,54656,47,"Nahunta, GA","100.77.13.164","174.209.97.199",No
2022-03-27 23:57,Cell,"Verizon LTE",31.138529,-81.383779,160860,279597573,10437,5514613,43,"Alma, GA","100.80.198.14","174.209.199.113",No
2022-03-27 23:56,Cell,"Verizon LTE",31.138529,-81.383779,165107,207292458,10847,9354881,36,"Alma, GA","100.80.198.14","174.209.199.113",No
2022-03-27 23:56,Cell,"Verizon LTE",31.138529,-81.383779,163533,195532941,11066,7935423,37,"Alma, GA","100.80.198.14","174.209.199.113",No
2022-03-25 12:11,Cell,"T-Mobile NRNSA",30.847798,-83.289909,343585,431619553,14829,25109640,48,"Jacksonville, FL","2607:fb90:be92:c4d3:9990:a5c4:b88b:5df3","172.58.169.249",No
2022-03-25 11:50,Cell,"T-Mobile NRNSA",30.847468,-83.290026,302084,469330364,8965,16425552,59,"Jacksonville, FL","2607:fb90:be92:c4d3:9990:a5c4:b88b:5df3","172.58.169.249",No
2022-03-25 10:55,Wi-Fi,"",30.849472,-83.288472,4512,8970144,7034,12409760,37,"Alma, GA","100.89.3.63","174.209.204.93",No
2022-03-23 22:01,Cell,"Verizon LTE",31.138503,-81.383716,31107,42842719,2968,4865220,41,"Jacksonville, FL","100.80.49.232","174.209.197.134",No
2022-03-23 19:58,Cell,"Verizon LTE",31.143018,-81.583705,9019,8406890,297,518892,50,"Jacksonville, FL","100.80.49.232","174.209.197.134",No
2022-03-22 21:20,Cell,"Verizon LTE",31.138517,-81.383833,31487,53842656,3106,4903734,40,"Alma, GA","100.97.130.210","174.209.99.37",No
2022-03-18 10:54,Cell,"Verizon LTE",31.195263,-81.485811,21823,36946770,23622,41818390,55,"Alma, GA","100.105.14.122","174.209.195.147",No
2022-03-17 19:22,Cell,"Verizon NRNSA",33.925207,-83.371646,163382,186757430,23972,37385078,29,"Tucker, GA","100.112.24.70","174.209.98.39",No
2022-03-17 19:19,Cell,"Verizon NRNSA",33.937239,-83.376725,732727,1158341992,55883,76148066,8,"Atlanta, GA","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba",No
2022-03-17 19:18,Cell,"Verizon LTE",33.938336,-83.380777,638999,671914395,41350,52575119,31,"Sugar Hill, GA","100.112.24.70","174.209.98.39",No
2022-03-17 19:12,Cell,"Verizon NRNSA",33.942285,-83.383982,327663,586240962,28515,48684232,69,"Atlanta, GA","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba",No
2022-03-17 19:10,Cell,"Verizon LTE",33.942250,-83.384107,669625,1164203877,56376,98582927,28,"Alpharetta, GA","100.112.24.70","174.209.98.39",No
2022-03-17 19:09,Cell,"Verizon NRNSA",33.942297,-83.383958,276895,412102870,44502,67620295,11,"Atlanta, GA","100.112.24.70","174.209.98.39",No
2022-03-17 19:08,Cell,"Verizon NRNSA",33.942255,-83.383889,743898,826733336,27725,46089632,13,"Atlanta, GA","100.112.24.70","174.209.98.39",No
2022-03-17 19:07,Cell,"Verizon NRNSA",33.942284,-83.383880,1282846,1623980809,55519,57824167,13,"Atlanta, GA","100.112.24.70","174.209.98.39",No
2022-03-17 19:03,Cell,"Verizon NRNSA",33.938499,-83.386096,1866892,2478983897,76801,128020128,17,"Atlanta, GA","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba",No
2022-03-17 19:03,Cell,"Verizon NRNSA",33.938499,-83.386096,2172874,2408217420,95973,50526086,11,"Atlanta, GA","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba",No
2022-03-17 19:03,Cell,"Verizon NRNSA",33.938499,-83.386096,2110744,3645261056,101132,54121070,9,"Atlanta, GA","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba","2600:1005:b00b:b884:7db7:94f2:9b9f:48ba",No
2022-03-17 17:26,Cell,"Verizon NRNSA",33.938128,-83.385577,3891434,5975256040,74060,70721274,13,"Tucker, GA","100.94.209.249","174.209.128.250",No
2022-03-17 10:47,Cell,"Verizon NRNSA",33.937313,-83.380794,671385,858687923,36283,54943777,21,"Atlanta, GA","100.119.42.21","174.209.106.38",No
2022-03-17 10:45,Cell,"Verizon LTE",33.939681,-83.386981,486221,845571029,45561,49634183,43,"Atlanta, GA","100.119.42.21","174.209.106.38",No
2022-03-17 10:44,Cell,"Verizon LTE",33.939681,-83.386981,422575,745336720,48950,85828063,21,"Atlanta, GA","100.119.42.21","174.209.106.38",No
2022-03-16 20:22,Cell,"Verizon LTE",33.937444,-83.381177,436660,672460091,12751,18902901,31,"Sugar Hill, GA","100.115.239.172","174.209.97.146",No
2022-03-16 17:42,Cell,"Verizon LTE",32.650749,-83.031403,38176,37682960,7030,11340624,23,"Atlanta, GA","2600:1005:b014:ae07:64ec:d627:c55a:9f97","2600:1005:b014:ae07:64ec:d627:c55a:9f97",No
2022-03-16 17:41,Cell,"Verizon LTE",32.641714,-83.023308,50993,83986016,1535,2469144,27,"Atlanta, GA","2600:1005:b014:ae07:64ec:d627:c55a:9f97","2600:1005:b014:ae07:64ec:d627:c55a:9f97",No
2022-03-16 13:27,Cell,"T-Mobile NR",31.187406,-81.499474,56749,93734675,5677,8121816,45,"Jacksonville, FL","2607:fb90:be14:250f:15cd:8ed:f2e8:df0a","2607:fb90:be14:250f:15cd:8ed:f2e8:df0a",No
2022-03-13 16:16,Cell,"Verizon LTE",31.138439,-81.383915,89201,98748267,9134,14833224,39,"Atlanta, GA","2600:1005:b056:b9a3:b988:4ad8:b0c6:a1b1","2600:1005:b056:b9a3:b988:4ad8:b0c6:a1b1",No
2022-03-12 09:08,Cell,"Verizon LTE",29.761226,-82.279189,2345,3527754,17457,30550439,113,"Miami, FL","2600:1006:b11d:ac1b:54e4:3bc0:12ab:1096","172.17.0.1",No
2022-03-12 08:48,Cell,"Verizon LTE",29.915685,-82.134771,178872,298886053,14242,25735127,39,"Winter Park, FL","100.83.0.194","174.212.39.252",No
2022-03-12 07:20,Cell,"Verizon LTE",30.563676,-81.829824,76090,110698472,8839,12373549,48,"Atlanta, GA","100.74.144.15","174.209.108.185",No
2022-03-10 17:05,Cell,"Verizon NRNSA",33.754890,-84.384282,1025848,1495927161,38287,59579336,10,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 17:04,Cell,"Verizon NRNSA",33.757750,-84.384245,1040678,1294004401,61339,89705273,11,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 16:58,Cell,"Verizon NRNSA",33.774619,-84.383053,1788965,3070098747,83878,49456978,9,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 16:57,Cell,"Verizon NRNSA",33.775528,-84.382982,244271,364367050,49111,86133146,31,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 16:56,Cell,"Verizon NRNSA",33.776451,-84.382875,1510004,2178204111,64065,89160349,9,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 16:56,Cell,"Verizon NRNSA",33.776451,-84.382875,1930723,3121697456,88768,128001009,9,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 16:55,Cell,"Verizon NRNSA",33.777383,-84.382938,1850775,1032876747,75078,122038705,9,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 16:54,Cell,"Verizon NRNSA",33.779260,-84.382626,2045913,3600953688,75209,87018246,9,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 16:53,Cell,"Verizon NRNSA",33.782171,-84.382439,2499508,2398251638,59143,96321139,10,"Atlanta, GA","100.84.83.58","174.209.198.161",No
2022-03-10 16:52,Cell,"Verizon NRNSA",33.783252,-84.382340,2335412,3656348596,56346,81703865,20,"Atlanta, GA","2600:1005:b063:b71a:c052:6d83:4ac2:880b","2600:1005:b063:b71a:c052:6d83:4ac2:880b",No
2022-03-10 16:47,Cell,"Verizon NRNSA",33.797987,-84.370532,18252,27422056,29928,52175318,36,"Atlanta, GA","2600:1005:b063:b71a:c052:6d83:4ac2:880b","2600:1005:b063:b71a:c052:6d83:4ac2:880b",No
2022-03-10 16:45,Cell,"Verizon NRNSA",33.798600,-84.370349,76675,114498916,31679,44095150,16,"Atlanta, GA","2600:1005:b063:b71a:c052:6d83:4ac2:880b","2600:1005:b063:b71a:c052:6d83:4ac2:880b",No
2022-03-10 16:38,Cell,"T-Mobile NRNSA",33.798406,-84.371181,104185,148463044,7212,11460992,28,"Atlanta, GA","2607:fb90:d71b:d36f:17b:f4ed:d792:40b8","172.58.5.21",No
2022-03-10 16:28,Cell,"Verizon NRNSA",33.798400,-84.371200,78645,118131012,15281,26673055,30,"Atlanta, GA","2600:1005:b00f:48f8:715d:263e:c6d5:ac18","2600:1005:b00f:48f8:715d:263e:c6d5:ac18",No
2022-03-10 16:15,Cell,"Verizon NRNSA",33.799491,-84.370907,95662,138493736,10104,17215821,35,"Atlanta, GA","2600:1005:b00f:48f8:715d:263e:c6d5:ac18","2600:1005:b00f:48f8:715d:263e:c6d5:ac18",No
2022-03-10 16:14,Cell,"Verizon NRNSA",33.801123,-84.371985,1419827,2085633208,36049,59743885,31,"Atlanta, GA","2600:1005:b00f:48f8:715d:263e:c6d5:ac18","2600:1005:b00f:48f8:715d:263e:c6d5:ac18",No
2022-03-10 16:09,Cell,"Verizon NRNSA",33.817749,-84.367039,12461,18562811,2141,3232629,22,"Atlanta, GA","2600:1005:b00f:48f8:715d:263e:c6d5:ac18","2600:1005:b00f:48f8:715d:263e:c6d5:ac18",No
